config.py | 09/03/22 - 18:34:57 | INFO | Random Tweet bot running
config.py | 09/03/22 - 18:39:33 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:39:33 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:39:33 | DEBUG | Collected params: [('since_id', '0'), ('oauth_nonce', '173798311222877139331662255573'), ('oauth_timestamp', '1662255573'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:39:33 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=173798311222877139331662255573&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255573&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=0
config.py | 09/03/22 - 18:39:33 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:39:33 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D173798311222877139331662255573%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255573%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D0
config.py | 09/03/22 - 18:39:33 | DEBUG | Signature: FlMCla+L0Xz0uAFRI060qUm1o8k=
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=0
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225557289902398; guest_id_ads=v1%3A166225557289902398; guest_id_marketing=v1%3A166225557289902398; personalization_id="v1_0+Juhl4+MfwnbPyO/07S7Q=="; lang=en', 'Authorization': 'OAuth oauth_nonce="173798311222877139331662255573", oauth_timestamp="1662255573", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="FlMCla%2BL0Xz0uAFRI060qUm1o8k%3D"'}
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:39:33 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:39:33 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=0 HTTP/1.1" 400 92
config.py | 09/03/22 - 18:39:33 | DEBUG | PARAMS: {'since_id': '0'}
config.py | 09/03/22 - 18:39:33 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:39:33 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:39:33 | DEBUG | Collected params: [('since_id', '0'), ('oauth_nonce', '177162297660656851381662255573'), ('oauth_timestamp', '1662255573'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:39:33 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=177162297660656851381662255573&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255573&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=0
config.py | 09/03/22 - 18:39:33 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:39:33 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D177162297660656851381662255573%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255573%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D0
config.py | 09/03/22 - 18:39:33 | DEBUG | Signature: osZqTYV10qpP7o7carjyWu3HsEg=
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=0
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225557289902398; guest_id_ads=v1%3A166225557289902398; guest_id_marketing=v1%3A166225557289902398; personalization_id="v1_0+Juhl4+MfwnbPyO/07S7Q=="; lang=en', 'Authorization': 'OAuth oauth_nonce="177162297660656851381662255573", oauth_timestamp="1662255573", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="osZqTYV10qpP7o7carjyWu3HsEg%3D"'}
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:39:33 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:39:33 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=0 HTTP/1.1" 400 92
config.py | 09/03/22 - 18:39:33 | DEBUG | PARAMS: {'since_id': '0'}
config.py | 09/03/22 - 18:39:33 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:39:33 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:39:33 | DEBUG | Collected params: [('since_id', '0'), ('oauth_nonce', '46435212321083502761662255573'), ('oauth_timestamp', '1662255573'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:39:33 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=46435212321083502761662255573&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255573&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=0
config.py | 09/03/22 - 18:39:33 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:39:33 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D46435212321083502761662255573%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255573%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D0
config.py | 09/03/22 - 18:39:33 | DEBUG | Signature: xRtzsui4y485yLxdpMVY/BCraf0=
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=0
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225557289902398; guest_id_ads=v1%3A166225557289902398; guest_id_marketing=v1%3A166225557289902398; personalization_id="v1_0+Juhl4+MfwnbPyO/07S7Q=="; lang=en', 'Authorization': 'OAuth oauth_nonce="46435212321083502761662255573", oauth_timestamp="1662255573", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="xRtzsui4y485yLxdpMVY%2FBCraf0%3D"'}
config.py | 09/03/22 - 18:39:33 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:39:33 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:39:34 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=0 HTTP/1.1" 400 92
config.py | 09/03/22 - 18:39:34 | DEBUG | PARAMS: {'since_id': '0'}
config.py | 09/03/22 - 18:39:34 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:39:34 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:39:34 | DEBUG | Collected params: [('since_id', '0'), ('oauth_nonce', '6274550928045509951662255574'), ('oauth_timestamp', '1662255574'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:39:34 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=6274550928045509951662255574&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255574&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=0
config.py | 09/03/22 - 18:39:34 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:39:34 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D6274550928045509951662255574%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255574%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D0
config.py | 09/03/22 - 18:39:34 | DEBUG | Signature: nE+u6rIqGnMyy269hKr74e7suOE=
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=0
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225557289902398; guest_id_ads=v1%3A166225557289902398; guest_id_marketing=v1%3A166225557289902398; personalization_id="v1_0+Juhl4+MfwnbPyO/07S7Q=="; lang=en', 'Authorization': 'OAuth oauth_nonce="6274550928045509951662255574", oauth_timestamp="1662255574", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="nE%2Bu6rIqGnMyy269hKr74e7suOE%3D"'}
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:39:34 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:39:34 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=0 HTTP/1.1" 400 92
config.py | 09/03/22 - 18:39:34 | DEBUG | PARAMS: {'since_id': '0'}
config.py | 09/03/22 - 18:39:34 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:39:34 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:39:34 | DEBUG | Collected params: [('since_id', '0'), ('oauth_nonce', '9632302110035212921662255574'), ('oauth_timestamp', '1662255574'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:39:34 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=9632302110035212921662255574&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255574&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=0
config.py | 09/03/22 - 18:39:34 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:39:34 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D9632302110035212921662255574%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255574%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D0
config.py | 09/03/22 - 18:39:34 | DEBUG | Signature: M0fPxJoAcWULpahSjaRoNtYi2DY=
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=0
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225557289902398; guest_id_ads=v1%3A166225557289902398; guest_id_marketing=v1%3A166225557289902398; personalization_id="v1_0+Juhl4+MfwnbPyO/07S7Q=="; lang=en', 'Authorization': 'OAuth oauth_nonce="9632302110035212921662255574", oauth_timestamp="1662255574", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="M0fPxJoAcWULpahSjaRoNtYi2DY%3D"'}
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:39:34 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:39:34 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=0 HTTP/1.1" 400 92
config.py | 09/03/22 - 18:39:34 | DEBUG | PARAMS: {'since_id': '0'}
config.py | 09/03/22 - 18:39:34 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:39:34 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:39:34 | DEBUG | Collected params: [('since_id', '0'), ('oauth_nonce', '127112027732009161371662255574'), ('oauth_timestamp', '1662255574'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:39:34 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=127112027732009161371662255574&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255574&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=0
config.py | 09/03/22 - 18:39:34 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:39:34 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D127112027732009161371662255574%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255574%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D0
config.py | 09/03/22 - 18:39:34 | DEBUG | Signature: lZdZexpKwrdGf2GuUkEMt8Zd1Ik=
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=0
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225557289902398; guest_id_ads=v1%3A166225557289902398; guest_id_marketing=v1%3A166225557289902398; personalization_id="v1_0+Juhl4+MfwnbPyO/07S7Q=="; lang=en', 'Authorization': 'OAuth oauth_nonce="127112027732009161371662255574", oauth_timestamp="1662255574", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="lZdZexpKwrdGf2GuUkEMt8Zd1Ik%3D"'}
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:39:34 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:39:34 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=0 HTTP/1.1" 400 92
config.py | 09/03/22 - 18:39:34 | DEBUG | PARAMS: {'since_id': '0'}
config.py | 09/03/22 - 18:39:34 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:39:34 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:39:34 | DEBUG | Collected params: [('since_id', '0'), ('oauth_nonce', '143880713612653126071662255574'), ('oauth_timestamp', '1662255574'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:39:34 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=143880713612653126071662255574&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255574&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=0
config.py | 09/03/22 - 18:39:34 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:39:34 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D143880713612653126071662255574%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255574%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D0
config.py | 09/03/22 - 18:39:34 | DEBUG | Signature: RkVqgCoE5vsyPLcm8pOJajc1SGg=
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=0
config.py | 09/03/22 - 18:39:34 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225557289902398; guest_id_ads=v1%3A166225557289902398; guest_id_marketing=v1%3A166225557289902398; personalization_id="v1_0+Juhl4+MfwnbPyO/07S7Q=="; lang=en', 'Authorization': 'OAuth oauth_nonce="143880713612653126071662255574", oauth_timestamp="1662255574", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="RkVqgCoE5vsyPLcm8pOJajc1SGg%3D"'}
